ZIP,Population,Median age
55792,10052,42.4
55793,545,50.3
55795,1543,38.8
55797,1446,39.3
55798,548,49
55802,2178,61.4
55803,16947,44.9
55804,14709,41.3
55805,9932,27.1
55806,9495,29.8
55807,10247,36
55808,5806,38.8
55810,8790,43.3
55811,26739,39.8
55812,11481,22
55814,671,42.1
55901,53242,33.5
55902,22792,40.1
55904,26244,35.4
55905,0,
55906,18353,43.1
55909,1436,42.1
55910,1465,43.2
55912,28875,38.3
55917,3602,43.7
55918,1081,42.9
55919,960,50.8
55920,7188,34.6
55921,4816,43.7
55922,857,37
55923,4588,40.7
55924,1303,41.5
55925,1099,35.9
55926,677,46.6
55927,4090,36.5
55929,1215,34.3
55931,330,42
55932,2104,35.7
55933,282,32.9
55934,3357,38.8
55935,956,38.4
55936,1820,39.3
55939,1979,45.6
55940,2610,38.4
55941,967,44.2
55943,3097,44.8
55944,7208,36.6
55945,1217,47.6
55946,3219,44.4
55947,7489,44.8
55949,1744,47.6
55950,159,38.5
55951,1331,48
55952,2397,38.8
55953,833,47.3
55954,1421,48
55955,2758,40.7
55956,1935,42.8
55957,700,42.4
55959,2380,35.7
55960,3017,44.1
55961,402,50.9
55962,757,50.7
55963,5155,40
55964,4399,36.5
55965,2314,44.8
55967,968,39.8
55968,119,50.1
55969,1191,42.4
55970,1083,38.1
55971,3421,37.5
55972,5104,32.6
55973,326,40.8
55974,2126,45.4
55975,4315,42.4
55976,7607,37.7
55977,213,31.5
55979,1057,30.3
55981,4202,49.7
55982,441,43.1
55983,1526,38.2
55985,2084,35.3
55987,35462,32.8
55990,824,43
55991,1220,48.2
55992,5013,40.9
56001,47040,27.6
56003,14305,37.8
56007,21084,45.5
56009,1516,45.2
56010,1138,50
56011,8951,34.3
56013,4399,47.5
56014,689,46.1
56016,967,40.8
56017,1666,44.8
56019,957,43.9
56020,105,33.9
56021,1041,40.9
56022,89,34.1
56023,553,40.3
56024,2898,33
56025,474,45.5
56026,1861,41.8
56027,947,41.6
56028,1192,49.8
56029,731,44.1
56031,12141,46.4
56032,302,37.2
56033,324,48.5
56034,637,40.7
56035,453,46.4
56036,1979,42.2
56037,1470,46.4
56039,990,36.8
56041,1046,41.2
56042,665,47.2
56043,501,45.5
56044,2016,43.5
56045,948,39.3
56046,50,52.5
56047,192,31.7
56048,4170,37.1
56050,1654,41.6
56051,719,49
56052,832,42.8
56054,879,46.1
56055,3918,40.1
56056,83,29.7
56057,3690,39.7
56058,5899,42.7
56060,431,47.3
56062,3276,39.2
56063,2782,43.9
56065,2735,37.9
56068,1014,44.9
56069,4410,39.5
56071,12123,36.1
56072,2316,44.1
56073,16616,43
56074,1995,40.1
56075,280,31.7
56078,527,38.3
56080,697,31.8
56081,5929,38.2
56082,13875,29.4
56083,950,46.1
56085,5323,43.6
56087,3115,44.7
56088,1912,49.5
56089,198,40
56090,714,41.3
56091,287,44.6
56093,12728,37.8
56096,3143,45.1
56097,3775,45
56098,2108,47.4
56101,5818,43.3
56110,1998,41.2
56111,487,33.6
56113,250,42.8
56114,317,48.2
56115,1216,46.9
56116,654,37.4
56117,363,45.3
56118,420,41
56119,1060,42.2
56120,1118,46.2
56121,633,44.6
56122,582,44
56123,448,50.8
56125,76,68.2
56127,426,48.3
56128,2079,44.4
56129,759,43.8
56131,2287,48
56132,497,49.1
56134,463,34.7
56136,1050,48.3
56137,1097,42.3
56138,972,36.7
56139,407,44.4
56140,43,63.3
56141,313,45.3
56142,933,52.9
56143,4477,44.9
56144,1107,49.7
56145,658,41.7
56146,42,27.5
56147,144,38
56149,1229,44.9
56150,2653,42.4
56151,845,41.6
56152,1501,46.4
56153,180,57
56155,446,37.1
56156,5936,44
56157,907,28.6
56158,404,42.8
56159,2891,41.3
56160,178,36.5
56161,340,46.9
56162,281,49.9
56164,5744,40.8
56165,382,40.6
56166,237,43.9
56167,697,45.3
56168,830,50.2
56169,748,35.8
56170,563,44
56171,1690,43.9
56172,3199,47.7
56173,418,38.9
56174,352,47.7
56175,3035,44.1
56176,1109,44.4
56177,43,52.5
56178,1795,44
56180,1527,36.3
56181,1088,46.1
56183,1237,50.8
56185,561,37.3
56186,398,41.5
56187,14363,33.3
56201,22990,37.3
56207,210,43
56208,2103,45.4
56209,2241,44.3
56210,11,51.3
56211,446,52
56212,490,48.7
56214,710,48.3
56215,4388,45.5
56216,698,40.1
56218,533,44.4
56219,882,50.4
56220,3149,46.5
56221,790,34.3
56222,1926,43.1
56223,1291,45.9
56224,377,39.5
56225,705,51.1
56226,255,51
56227,176,53.3
56228,939,45.6
56229,1775,38.4
56230,805,39.7
56231,427,44.5
56232,2466,46.9
56235,562,45.5
56236,331,43.4
56237,627,40.9
56239,534,33.3
56240,964,49.5
56241,3824,44.5
56243,1760,37.8
56244,1429,30.3
56245,515,31.4
56248,801,51.6
56249,308,49.5
56251,1103,41
56252,1238,34
56253,1041,45.9
56255,338,46
56256,2532,52.9
56257,497,48.8
56258,15523,32.7
56260,908,46.2
56262,768,37.6
56263,499,44.1
56264,2174,43.7
56265,7637,43.8
56266,1595,40.2
56267,6955,31.8
56270,959,31.1
56271,1209,40.6
56273,4825,43
56274,136,53
56276,344,45.5
56277,3111,42.4
56278,2784,48.7
56279,1388,32.4
56280,528,44.9
56281,633,39.9
56282,1428,37.8
56283,6436,47.2
56284,2265,41
56285,1144,42.4
56287,80,37.8
56288,4841,48.9
56289,638,49.8
56291,560,40.4
56292,573,35.5
56293,1156,40.9
56294,69,56.5
56295,338,48.6
56296,2077,48.3
56297,872,36.6
56301,32895,24.9
56303,25838,36.7
56304,16024,31.6
56307,5152,38.7
56308,24208,44.1
56309,1208,49.9
56310,5305,41.6
56311,712,52.3
56312,2255,43.2
56313,94,45
56314,1323,34
56315,1720,46.7
56316,1427,41.6
56318,1143,47.4
56319,1507,37.6
56320,8021,39.5
56321,1592,19.6
56323,556,42.6
56324,1250,40.8
56325,170,49.3
56326,1600,43.9
56327,762,45.8
56328,116,28.5
56329,7276,37.7
56330,1808,35.2
56331,1793,37.5
56332,1255,47.3
56334,5476,47.3
56335,195,51.6
56336,1562,49.8
56338,1731,47.1
56339,1151,40.5
56340,2272,40.3
56342,2687,50.1
56343,885,45.1
56345,14938,43.3
56347,6903,38.9
56349,789,36.8
56350,531,51
56352,6006,38.5
56353,8836,38.6
56354,1331,47.8
56355,483,45.1
56356,304,42.8
56357,1014,40.7
56358,3284,42.4
56359,3864,40.9
56360,4121,44.4
56361,2378,45.1
56362,5635,48.5
56363,151,30.4
56364,5239,38.4
56367,6557,38.5
56368,4560,42
56369,609,25.9
56371,92,49
56373,3011,34.6
56374,10099,26.1
56375,898,36.6
56376,378,31.2
56377,17801,34.6
56378,7935,42.3
56379,16440,32.9
56381,2309,48.8
56382,1545,39.7
56384,354,31.9
56385,1009,40.1
56386,702,51.8
56387,6671,32.3
56389,99,31.2
56401,29469,39
56425,7646,39.9
56431,9329,51.8
56433,1697,50.8
56434,346,21.1
56435,2634,46.4
56436,57,42.3
56437,1454,34.2
56438,3015,42.5
56440,1414,40.2
56441,3542,48.6
56442,2220,58.9
56443,1454,55
56444,2945,55.7
56446,1470,48.4
56447,1139,57
56448,259,63
56449,1996,39.1
56450,1004,55.1
56452,1853,58.8
56453,822,42.9
56455,1741,36.8
56456,30,30
56458,293,52.8
56461,3397,40.6
56464,4386,42.9
56465,1910,50.4
56466,3118,42.3
56467,2383,51.9
56468,5055,52.2
56469,941,57.9
56470,10522,48.8
56472,7500,41.7
56473,3393,42.4
56474,3534,49.1
56475,1638,38.5
56477,2402,44
56479,4806,45.3
56481,2214,43.7
56482,6794,40.8
56484,3409,48.7
56501,16639,44
56510,2297,43.8
56511,1808,44.5
56514,3706,37.9
56515,3111,55.2
56516,247,46.2
56517,277,43.6
56518,345,37.5
56519,295,53.2
56520,4073,43.5
56521,841,40.7
56522,624,39.3
56523,501,42.5
56524,751,52.9
56525,134,43.8
56527,774,42.4
56528,1604,55
56529,4104,34.2
56531,1966,44.4
56533,283,43.1
56534,1215,48.3
56535,1390,50.9
56536,392,46.1
56537,18677,43.1
56540,1905,45.6
56541,44,40.3
56542,2965,43.7
56543,273,33.6
56544,5276,41.3
56545,658,44.9
56546,315,41.3
56547,2908,36.4
56548,750,50.1
56549,4310,39.5
56550,394,41.9
56551,2243,51.1
56552,395,43.4
56553,274,46
56554,2595,45.2
56556,918,52.1
56557,2770,39.9
56560,41737,29.5
56565,132,38.3
56566,533,23.4
56567,3483,41
56568,167,49.6
56569,1325,36
56570,1242,47.2
56571,1684,54.1
56572,5149,50
56573,6338,45.3
56574,279,43.8
56575,801,43.7
56576,692,53.9
56577,22,65
56578,774,48
56579,1005,47.6
56580,1274,35.3
56581,312,42
56583,118,41.5
56584,1590,45.4
56585,1207,45
56586,1864,48.8
56587,1397,52.3
56588,582,56.6
56589,2359,34.5
56590,341,49.5
56591,165,37.9
56592,530,37
56593,37,12.9
56594,372,49.9
56601,33463,34.5
56621,4680,41.6
56623,2454,48.8
56626,315,19.9
56627,285,55.9
56628,1567,59
56629,233,52.6
56630,1876,44
56633,4318,34.7
56634,1683,39.7
56636,5034,45.3
56637,235,40.5
56639,447,45.9
56641,331,45.9
56644,864,46.4
56646,390,46.4
56647,839,50.9
56649,9785,46
56650,684,50.6
56651,517,49.4
56652,494,44.2
56653,1391,50.1
56654,123,51.3
56655,1539,56.4
56657,218,58.8
56658,0,
56659,60,55.5
56660,291,38.2
56661,971,44.3
56662,510,63.5
56663,202,47.3
56666,871,29.1
56667,779,38.8
56668,121,55.5
56669,328,60.1
56670,1744,18.7
56671,3279,23.4
56672,2019,53.4
56673,639,53.5
56676,1555,46.3
56678,1165,43.9
56680,117,61.5
56681,354,39.2
56683,711,43.5
56684,323,33.6
56685,117,68.1
56686,1327,46.7
56687,70,32.5
56688,144,58.3
56701,12691,39.1
56710,623,31.9
56711,25,
56713,893,52.5
56714,1120,45.5
56715,276,47
56716,9464,37.5
56720,55,52.8
56721,10060,35.4
56722,421,46.7
56723,924,37.3
56724,150,47.3
56725,1032,44.2
56726,1752,38
56727,738,48.1
56728,1320,49.9
56729,117,50.9
56731,67,47.8
56732,1090,47.3
56733,473,40.3
56734,485,47.5
56735,839,48
56736,1021,52.1
56737,831,48.1
56738,1425,34.5
56741,13,
56742,908,40.7
56744,483,43
56748,787,36.9
56750,2476,43.6
56751,5552,42.7
56754,530,42.7
56755,88,53.9
56756,684,45
56757,978,45.2
56758,437,47.4
56759,307,53.2
56760,381,34.1
56761,432,43.9
56762,2532,43.2
56763,5341,36.3
57001,1746,44.1
57002,942,31.6
57003,1911,34.5
57004,3585,40.9
57005,11060,34.6
57006,24959,23.9
57010,343,53.7
57012,967,46.8
57013,4633,42.1
57014,1424,41.5
57015,802,47.1
57016,713,51.2
57017,1615,32.1
57018,1389,43.3
57020,1855,33.3
57021,370,34.7
57022,4727,37.9
57024,478,33.5
57025,2934,39.5
57026,1297,38.3
57027,85,49.1
57028,3171,42.4
57029,2000,46.4
57030,3293,41.9
57031,624,41.4
57032,6721,27.7
57033,5353,34.5
57034,800,41.1
57035,1187,47.1
57036,659,48.4
57037,1034,41.9
57038,1523,43.1
57039,3286,36.8
57040,351,48.9
57041,78,35.7
57042,9140,37.2
57043,1335,50.9
57045,959,54.3
57046,651,40.3
57047,231,34.8
57048,1214,41.8
57049,5974,40.1
57050,236,39.3
57051,246,52.3
57052,415,42.1
57053,1904,40
57054,518,53
57055,900,49.5
57057,112,51
57058,2025,45.8
57059,1426,46.1
57061,162,20.9
57062,2343,37.3
57063,922,49.8
57064,5600,29.2
57065,394,48.3
57066,1628,46.8
57067,456,42.5
57068,1355,41.2
57069,12091,23.7
57070,1492,50.2
57071,3067,35.8
57072,656,44
57073,786,55.4
57075,873,56.8
57076,316,52.3
57077,1476,30.8
57078,19048,40.3
57103,35856,35.5
57104,25489,33
57105,23011,36.1
57106,41763,33.3
57107,8643,31.4
57108,18729,36.8
57110,13531,36
57117,57,82.4
57197,859,19.9
57201,25172,37.5
57212,1915,47.3
57213,513,45.5
57214,50,58.5
57216,1130,49.4
57217,310,39.2
57218,331,59.3
57219,537,53.4
57220,781,31.2
57221,712,43.6
57223,1330,41.3
57224,214,30.9
57225,1650,48.3
57226,2135,44.4
57227,368,50.6
57231,1749,46.1
57232,291,54.7
57233,161,44.5
57234,1430,35.1
57235,845,41.1
57236,68,48.6
57237,548,50.7
57238,562,34.1
57239,291,60.7
57241,1015,27.1
57242,282,32.5
57243,725,43.3
57245,119,36.5
57246,154,49.5
57247,281,62.2
57248,1165,43.1
57249,995,48.3
57251,206,41.5
57252,4526,46.1
57255,371,44.7
57256,74,50.5
57257,884,33.7
57258,345,55.2
57259,467,46.9
57260,1220,40
57261,253,63.3
57262,5452,34.5
57263,394,49.5
57264,194,38.8
57265,239,52.1
57266,633,34.6
57268,458,39.5
57269,559,35.9
57270,847,31.4
57271,277,43.5
57272,188,42.5
57273,1320,41.5
57274,2735,48.1
57276,1246,35.3
57278,954,32.2
57279,1017,50.3
57301,18431,38.1
57311,1627,40.3
57312,495,49.4
57313,1256,45.7
57314,815,42.9
57315,1032,42.9
57317,584,46.8
57319,1218,33.9
57321,359,47.3
57322,365,50.5
57323,240,55.5
57324,367,49.1
57325,3350,39
57328,1108,47.3
57329,299,44.6
57330,658,55.2
57331,502,41.6
57332,773,32.5
57334,870,35.5
57335,258,49.7
57337,135,52.6
57339,1556,24.3
57340,318,40.4
57341,157,44.7
57342,442,47.4
57344,172,47.5
57345,1351,47
57346,21,68.2
57348,510,55.8
57349,1559,38.4
57350,15046,37.2
57353,696,44.9
57355,988,46.5
57356,1905,26
57358,58,35.5
57359,649,49
57361,203,28.8
57362,2131,47.5
57363,1123,34.4
57364,34,83.5
57365,563,50.4
57366,2416,39.3
57367,187,40.6
57368,1246,36.7
57369,2653,45
57370,803,42.8
57371,123,54.7
57373,510,52.3
57374,259,45.9
57375,729,45
57376,942,52.2
57379,58,46.5
57380,3699,34.2
57381,652,31.7
57382,1530,48
57383,690,47.9
57384,919,43.4
57385,1099,52.2
57386,210,51.3
57401,31027,36.7
57420,61,63.9
57421,71,57.5
57422,267,39.1
57424,327,40.9
57426,70,57.3
57427,689,39.5
57428,708,50.4
57429,94,33
57430,2226,42.7
57432,573,42.4
57433,419,36
57434,537,49.3
57435,257,47.9
57436,397,51.4
57437,1218,58.7
57438,1389,46.3
57439,28,
57440,526,47.1
57441,763,45.9
57442,1761,48.2
57445,2227,40.7
57446,302,68.7
57448,388,45.1
57449,79,51.9
57450,669,54.1
57451,2187,48.6
57452,296,34.3
57454,547,47.1
57455,63,56.8
57456,919,41.2
57457,52,58.5
57460,409,46.6
57461,395,41
57465,375,40.5
57466,164,45.2
57467,277,49.8
57468,236,48.6
57469,3479,42.6
57470,148,26.3
57471,713,44.8
57472,1144,46.8
57473,288,28.1
57474,141,41.6
57475,99,58.1
57476,441,39.9
57477,109,52.1
57479,711,43.6
57481,571,47.3
57501,16574,39.2
57520,184,50.5
57521,219,31.6
57522,488,49.9
57523,1145,46.5
57528,722,41.7
57529,451,43.4
57531,220,47.5
57532,2858,38
57533,1923,50.3
57534,127,52.2
57536,560,46
57537,107,55.9
57538,256,49.8
57540,88,46.9
57541,144,29.3
57543,992,46.6
57544,524,29.9
57547,178,30.9
57548,1441,25
57551,2043,39.2
57552,545,52.4
57553,306,34
57555,3711,27
57559,531,50.2
57560,399,24.3
57562,23,61.2
57563,359,24.3
57564,996,42.5
57566,1405,21
57567,1346,51.4
57568,653,43.2
57569,387,43.7
57570,2157,21.7
57571,22,53.7
57572,1881,21.2
57574,92,56.3
57576,145,59.7
57577,1053,24.5
57579,1407,32
57580,4344,45.2
57584,42,58.4
57585,265,45.4
57601,3864,44.6
57620,460,52.4
57621,384,20.7
57622,244,24.9
57623,1115,26.9
57625,4465,25.2
57626,968,40.7
57630,46,56.8
57631,300,45.2
57632,681,49.4
57633,447,42.8
57634,121,41.2
57636,58,53.3
57638,2041,48.4
57639,351,24.2
57640,140,59.2
57641,293,56.9
57642,2126,25.9
57644,235,45.2
57645,202,47.7
57646,266,40.3
57648,283,58.4
57649,272,42.9
57650,36,61
57651,141,28
57652,460,23.8
57656,684,36.5
57657,221,49.6
57658,288,32
57660,77,50.8
57661,120,19.8
57701,44046,33.9
57702,34752,43.5
57703,14412,35.1
57706,2746,22.2
57714,1054,18.1
57716,460,32.5
57717,7781,38
57718,7075,35.3
57719,7030,31
57720,573,44.1
57722,464,47.9
57724,277,30.2
57725,173,62.6
57730,5609,54.1
57732,2297,49.4
57735,1467,54.4
57738,63,55.8
57741,76,61.6
57744,1945,39.3
57745,2152,48.6
57747,5574,51
57748,319,36.8
57750,514,24.4
57751,697,49.4
57752,1894,24.9
57754,3408,45.3
57755,89,51.1
57756,1349,21.2
57758,157,55.6
57759,763,24.4
57760,1386,49
57761,1081,46.9
57762,760,46.3
57763,293,49.3
57764,1610,24.8
57766,317,53.4
57767,102,49.2
57769,3489,39.4
57770,5596,22.9
57772,2220,27.1
57773,382,41.1
57775,399,30.3
57776,0,
57779,213,62.5
57780,83,55
57782,57,66.3
57783,14515,39.2
57785,9491,45.8
57787,421,42.4
57788,514,45.5
57790,1247,35.7
57791,204,39.8
57792,61,43.7
57793,2251,45.5
57794,964,26.5
57799,534,19.4
58001,78,45
58002,21,51.3
58004,219,53.3
58005,611,41.2
58006,452,46.3
58007,81,47.5
58008,264,48.8
58009,10,
58011,389,46.3
58012,2625,35.7
58013,99,53.2
58015,258,50.1
58016,92,46.9
58017,313,53.3
58018,282,46.2
58021,408,30.6
58027,1240,50
58029,226,34.2
58030,608,38
58031,439,47.3
58032,739,44.2
58033,469,41.2
58035,207,50.8
58036,343,45.9
58038,350,32.5
58040,965,38
58041,1577,46.3
58042,1558,39.1
58043,148,63.5
58045,2441,40.9
58046,647,42.1
58047,3858,35.1
58048,591,33
58049,345,51.1
58051,1355,40.1
58052,734,37.8
58053,1410,45.5
58054,2987,43.4
58056,219,47.9
58057,123,44.7
58058,126,48
58059,1111,35
58060,1270,39.1
58061,390,36.8
58062,170,51.5
58063,273,54.1
58064,533,32.8
58065,38,61.6
58067,245,54.1
58068,461,51.8
58069,135,51.8
58071,380,45.5
58072,8032,41
58075,9050,36.3
58076,344,20
58077,632,43.7
58078,28728,33.5
58079,565,50.7
58081,958,41.4
58102,31233,30.6
58103,48506,31.2
58104,31429,30.8
58105,1977,19.1
58201,36448,33.9
58202,1894,19.4
58203,18098,24.5
58204,1941,22.2
58205,446,22.2
58210,325,51.1
58212,502,47.3
58214,267,53.6
58216,139,57.1
58218,694,42.2
58219,27,50.1
58220,2337,44.8
58222,368,41.8
58223,255,45.5
58224,92,42.2
58225,998,48.6
58227,483,51.6
58228,847,39.7
58229,134,49.5
58230,637,44.2
58231,483,47.9
58233,217,50.1
58235,439,40.8
58237,5356,44.8
58238,144,60.2
58239,28,43.6
58240,1210,49.5
58241,128,52.5
58243,718,34.6
58244,128,51.5
58249,2537,49.2
58250,269,44.9
58251,2302,42
58254,491,56.3
58256,964,35
58257,2049,39.7
58258,258,45
58259,355,54.8
58260,139,59.3
58261,1202,38.2
58262,118,59.5
58265,464,53.3
58266,173,58.8
58267,1336,44
58269,148,66.2
58270,1901,51.8
58271,735,45.9
58272,277,53.6
58273,206,57.3
58274,1014,42.2
58275,792,43.8
58276,489,48.9
58277,250,56.2
58278,1903,42.3
58281,148,43.1
58282,1412,49.2
58301,9831,41.7
58311,67,45.4
58316,6754,27
58317,213,57.4
58318,3754,46.5
58321,247,45.2
58323,29,70.3
58324,1372,46.9
58325,70,59.7
58327,393,43.9
58329,3119,30.9
58330,353,50.7
58331,116,52.6
58332,293,61.8
58335,1688,19.5
58338,118,37.4
58339,35,59.8
58341,2552,52.6
58343,61,61.9
58344,865,48.3
58345,137,57.1
58346,623,49.2
58348,732,49
58351,494,39.5
58352,525,44.9
58353,52,53.7
58355,90,47.3
58356,1753,50
58357,386,22.8
58361,264,52.5
58362,36,67.2
58363,81,49.8
58365,349,44
58366,1345,37.8
58367,1570,34.8
58368,3912,46.6
58369,1447,38.7
58370,1383,25.9
58372,106,50.3
58374,621,42.5
58377,404,41
58379,369,22.7
58380,382,54.7
58381,322,39.8
58382,183,46.4
58384,564,48
58385,270,37.3
58386,170,46.9
58401,17287,41.7
58402,378,40.4
58405,321,19.8
58413,1160,54
58415,123,54.8
58416,411,51.1
58418,376,49.6
58420,296,34.8
58421,2830,46.1
58422,237,43.9
58423,89,50.8
58424,266,49.7
58425,1510,52.5
58426,201,45.5
58428,375,37.5
58429,405,36.1
58430,109,42.9
58431,118,55.5
58433,1027,48.9
58436,2028,40.5
58438,684,50.9
58439,146,56.5
58440,194,41.7
58441,305,51.2
58442,546,52.2
58443,215,44.8
58444,251,53.3
58445,98,36.8
58448,229,62.1
58451,168,50
58452,30,61.8
58454,499,48
58455,372,43.8
58456,449,53.5
58458,1261,41.9
58460,216,59.4
58461,454,53.5
58463,515,55.9
58464,329,53.4
58466,389,46.4
58467,646,44.7
58472,391,43.1
58474,2700,42.8
58475,160,59.9
58476,290,40
58477,223,46
58478,126,56.2
58479,235,41.8
58480,284,38.4
58481,289,43.8
58482,948,44.7
58483,211,54.1
58484,57,53.3
58486,140,48.9
58487,427,46.3
58488,271,51.3
58490,234,53.3
58492,441,41.6
58494,323,49.6
58495,1287,48.1
58496,134,62.4
58497,326,36.8
58501,28730,37.6
58503,28439,36.4
58504,25540,34.6
58505,0,
58520,406,50.2
58521,699,48.9
58523,3678,48.1
58524,66,69.2
58528,852,22.2
58529,625,47.8
58530,1133,49.9
58531,337,56.5
58532,196,55.5
58533,885,53.5
58535,634,48.2
58538,2665,27.3
58540,2399,50.8
58541,348,46.9
58542,307,49.2
58544,579,47.8
58545,3657,41.8
58549,192,45.3
58552,1739,51.5
58554,23664,37.5
58558,982,37.1
58559,192,53
58560,191,51
58561,1044,49.5
58562,409,58.2
58563,1948,44.6
58564,125,57.1
58565,214,53.3
58566,121,50.5
58568,540,26.3
58569,55,44.8
58570,430,35.1
58571,662,50.2
58572,340,51
58573,734,51.1
58575,865,51.4
58576,871,54.9
58577,1807,44.1
58579,1392,41.2
58580,312,51.9
58581,235,51.3
58601,23643,35.6
58620,175,35.3
58621,1206,45.8
58622,1664,39
58623,2403,45.1
58625,288,48.4
58626,291,48.4
58627,187,55.3
58630,484,44.9
58631,986,47.8
58632,244,34.6
58634,163,43.2
58636,936,34.2
58638,1171,46.9
58639,1823,51
58640,1591,40
58641,60,44.9
58642,321,49.8
58643,172,40.5
58645,275,45.2
58646,1150,49.1
58647,1154,44.4
58649,393,46.2
58650,432,49.2
58651,500,44.3
58652,1103,42
58653,592,48.6
58654,366,29
58655,468,40.2
58656,365,43.4
58701,31844,34.4
58702,0,
58703,19879,30.8
58704,5008,22.1
58705,445,21.3
58707,507,19.6
58710,539,53.1
58711,158,54.8
58712,157,47.5
58713,17,34.8
58716,143,51.9
58718,989,39.2
58721,558,37.4
58722,1773,31.7
58723,217,56.5
58725,272,31.8
58727,275,40.5
58730,1298,55.5
58731,323,34.4
58733,368,49.1
58734,327,38.8
58735,300,51.9
58736,517,47
58737,181,48.8
58740,865,37.2
58741,543,49
58744,121,57.8
58746,1470,47.4
58748,121,56.2
58750,564,46.7
58752,170,52.2
58755,91,51.1
58756,250,43
58757,1084,18.9
58758,300,54.6
58759,970,35.5
58760,215,40.8
58761,1224,38.6
58762,251,46.8
58763,3816,32.3
58765,364,37.7
58768,258,44
58769,353,35.7
58770,1379,36.2
58771,616,33.2
58772,126,48.7
58773,877,33
58775,315,25.3
58776,219,41
58778,187,60.1
58779,604,46.2
58781,606,44.5
58782,363,53.3
58783,430,38.7
58784,2652,35.9
58785,1159,40.3
58787,115,53.5
58788,1167,45.4
58789,388,40
58790,1648,33.8
58792,310,63.8
58793,617,50.7
58794,102,34.9
58795,164,51.1
58801,23009,33.3
58830,271,46.9
58831,548,35.3
58833,63,59.9
58835,569,31.2
58838,231,48.1
58843,399,41.3
58844,237,46.2
58845,327,35.3
58847,485,35.2
58849,1113,29.6
58852,1623,49.3
58853,384,29.8
58854,4031,38
58856,192,44.8
59001,1455,53.4
59002,260,36
59003,1145,35.6
59006,748,40
59007,136,51.5
59008,391,52.7
59010,116,41.9
59011,3034,43.6
59012,239,32.8
59013,192,60
59014,1852,42
59015,525,42.8
59016,1010,23.3
59018,562,50.3
59019,4089,45.3
59020,22,52.3
59022,2287,25.7
59024,488,47.4
59025,46,46.5
59026,230,41.5
59027,930,47.3
59028,503,47.3
59029,677,51.6
59030,1627,47.9
59031,419,21.5
59032,362,48.5
59033,321,51.2
59034,5596,35.6
59035,123,35.9
59036,1364,55.4
59037,1698,41.9
59038,650,51.7
59039,36,66.8
59041,1920,48.4
59043,2964,26
59044,10538,40.8
59046,398,46.8
59047,11652,45
59050,1427,28.8
59052,164,47
59053,527,29.7
59054,214,59.5
59055,82,39.8
59057,703,57.2
59058,101,38.4
59059,152,51.7
59061,174,58.8
59062,62,45.3
59063,2062,41.6
59064,101,59.7
59065,48,42.2
59066,680,23.4
59067,316,35.9
59068,3339,51.5
59069,477,53.3
59070,947,44.3
59071,105,58.6
59072,4442,48.5
59074,353,55.4
59075,218,36.5
59076,94,45.7
59077,89,31.4
59078,105,60.3
59079,3685,42.2
59081,9,69.5
59082,82,31.2
59085,143,55.6
59086,763,52.8
59087,438,47.8
59088,1050,45.8
59089,371,33.7
59101,40234,34.5
59102,47787,40.4
59105,30829,36.7
59106,14084,40.1
59201,5232,30.3
59211,202,19.3
59212,492,37.2
59213,693,30.7
59214,115,51.3
59215,1050,50.3
59217,296,28.1
59218,930,38.8
59219,186,52.7
59221,1702,41.1
59222,174,48.7
59223,321,59.7
59225,535,28.8
59226,483,48.6
59230,4590,44.8
59231,454,38.7
59240,11,58.3
59241,461,52
59242,74,48.8
59243,364,27.2
59244,44,48.5
59247,366,42.7
59248,625,52.4
59250,203,52.6
59252,128,37.4
59253,138,51.3
59254,2059,49.6
59255,3666,27.8
59256,95,32.2
59257,23,
59258,111,42.1
59259,379,47.8
59260,109,51.7
59261,514,50
59262,714,37.7
59263,1461,50.5
59270,8052,39.6
59274,285,50.7
59275,291,55.1
59276,18,39.7
59301,11560,41.3
59311,172,47.3
59312,24,43.7
59313,2555,38.8
59314,83,58.5
59315,114,55.7
59317,1198,49.4
59318,82,43.5
59322,44,51.5
